runs_last5,sr_last5,venue_avg_runs,career_avg,career_sr,next_match_runs
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,8.0
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,0.0
5.4,59.142857142857146,9.5,18.114285714285714,112.42701088150271,18.0
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,18.0
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,18.0
